DeliveryID,AgentID,StoreID,LocationID,WeatherID,TrafficID,CategoryID,OrderKey,Delivery_Time,Order_Time,Order_Date,Pickup_Time
358,1020,1085,3970,1,2,6,3440,140,23:20:00,2022-03-14,23:25:00
359,582,90,2567,6,2,3,3442,90,08:35:00,2022-03-01,08:50:00
360,32,393,101,3,2,11,3449,100,09:45:00,2022-03-30,10:00:00
361,604,1062,3993,6,4,14,4178,90,18:40:00,2022-02-17,18:55:00
362,605,1311,137,3,5,12,4197,39,20:55:00,2022-04-02,21:00:00
363,1021,1057,1470,5,2,16,4199,130,08:20:00,2022-03-03,08:25:00
364,878,146,237,4,4,2,4205,145,18:35:00,2022-03-28,18:45:00
365,327,332,2622,7,4,16,4208,120,17:45:00,2022-03-10,17:50:00
366,636,1127,3060,3,5,15,4224,195,19:30:00,2022-03-14,19:45:00
367,190,751,3334,1,2,8,4228,90,22:40:00,2022-03-17,22:55:00
368,437,1246,3601,1,5,12,4234,22,21:55:00,2022-03-06,22:05:00
369,297,616,408,7,5,8,4238,170,21:45:00,2022-03-24,21:50:00
370,357,1236,2548,5,5,9,4248,140,21:35:00,2022-03-19,21:45:00
371,850,710,2716,6,2,6,4254,220,23:40:00,2022-03-29,23:50:00
372,253,573,1316,7,2,2,4259,65,23:40:00,2022-03-11,23:50:00
373,998,1205,1775,4,4,1,4263,140,17:30:00,2022-03-11,17:45:00
374,706,1317,3916,3,2,10,4266,80,08:35:00,2022-03-26,08:50:00
375,625,1037,84,4,3,9,4268,140,14:30:00,2022-02-15,14:40:00
376,781,558,2770,5,4,1,4269,90,19:00:00,2022-04-06,19:05:00
377,756,784,3508,5,5,8,4281,75,20:25:00,2022-03-08,20:40:00
378,12,472,1723,1,2,14,4285,95,09:20:00,2022-03-28,09:30:00
379,897,1037,504,4,5,12,4290,25,19:10:00,2022-02-11,19:15:00
380,168,562,958,3,2,6,10,130,23:35:00,2022-04-04,23:45:00
381,186,133,1559,3,4,11,25,155,17:20:00,2022-03-10,17:30:00
382,719,92,3342,6,5,15,31,225,20:45:00,2022-03-20,20:50:00
383,24,249,3629,3,2,11,36,185,22:55:00,2022-03-18,23:05:00
384,326,280,148,4,4,15,41,115,18:45:00,2022-03-14,18:50:00
385,332,692,3572,6,3,10,44,120,11:15:00,2022-03-09,11:25:00
386,833,341,2617,5,5,12,46,24,20:50:00,2022-03-25,21:05:00
387,32,567,2372,6,5,12,48,38,19:40:00,2022-03-12,19:55:00
388,640,1048,1775,7,4,15,58,180,17:50:00,2022-03-15,17:55:00
389,42,522,1907,4,3,5,60,190,12:25:00,2022-03-30,12:40:00
390,746,383,3723,6,2,14,68,125,09:40:00,2022-03-05,09:55:00
391,878,702,4179,7,2,4,74,65,23:15:00,2022-03-12,23:30:00
392,55,643,155,4,2,12,77,18,22:25:00,2022-03-29,22:40:00
393,422,427,2217,3,4,7,79,170,17:10:00,2022-03-04,17:15:00
394,897,807,2519,1,2,13,84,105,23:50:00,2022-03-29,00:00:00
395,,481,2319,6,2,4,86,70,08:55:00,2022-02-15,09:00:00
396,962,399,4113,5,2,3,95,145,22:15:00,2022-04-05,22:30:00
397,271,133,3894,6,4,8,100,120,15:10:00,2022-03-19,15:20:00
398,811,677,3122,7,4,15,104,160,18:35:00,2022-03-17,18:40:00
399,783,402,2857,4,2,9,107,50,08:30:00,2022-04-03,08:45:00
400,941,352,1366,5,4,14,112,140,17:40:00,2022-02-15,17:50:00
401,364,1300,2809,4,5,9,116,155,19:50:00,2022-04-01,19:55:00
402,510,488,4161,1,4,14,122,70,17:35:00,2022-03-06,17:40:00
403,536,567,1624,5,5,1,125,115,20:20:00,2022-04-02,20:30:00
404,84,917,3485,3,3,11,126,120,12:00:00,2022-03-13,12:10:00
405,1021,1209,1062,5,3,6,3229,170,11:25:00,2022-04-05,11:40:00
406,965,473,3909,7,2,12,3236,22,23:15:00,2022-03-16,23:30:00
407,824,616,3489,3,3,2,3250,150,11:40:00,2022-03-21,11:45:00
408,636,228,3832,4,4,14,3255,230,17:25:00,2022-04-02,17:40:00
409,1014,794,1851,3,4,10,3258,195,17:55:00,2022-03-08,18:10:00
410,1020,1092,3497,5,4,1,3259,135,17:35:00,2022-02-17,17:40:00
411,817,652,2433,5,4,1,3266,185,18:30:00,2022-03-16,18:40:00
412,256,1298,3473,5,5,1,3267,175,21:20:00,2022-03-13,21:30:00
413,707,1345,1885,1,5,12,3270,22,21:25:00,2022-02-16,21:30:00
414,756,627,2222,5,2,5,3275,85,10:00:00,2022-03-30,10:05:00
415,883,751,4261,6,3,12,3277,21,13:15:00,2022-02-13,13:20:00
416,717,584,4182,5,5,1,3279,220,20:30:00,2022-04-02,20:35:00
417,719,809,1031,5,5,15,3287,205,19:10:00,2022-03-16,19:15:00
418,962,530,1139,6,4,13,3288,85,16:10:00,2022-04-01,16:15:00
419,686,543,4093,7,2,8,3289,140,22:55:00,2022-03-15,23:00:00
420,791,280,4125,3,2,8,3291,130,09:10:00,2022-03-21,09:15:00
421,848,1254,457,4,5,15,3302,190,21:00:00,2022-03-04,21:15:00
422,811,286,3479,5,4,2,3303,220,17:40:00,2022-03-06,17:55:00
423,543,692,3572,5,3,1,3307,130,11:50:00,2022-03-19,11:55:00
424,401,123,1316,4,5,16,3308,145,20:00:00,2022-03-05,20:10:00
425,227,1301,870,1,5,5,4034,140,20:45:00,2022-02-14,20:55:00
426,586,751,2346,6,5,8,4036,160,20:50:00,2022-03-10,21:00:00
427,282,700,1673,3,4,16,4046,150,18:10:00,2022-03-06,18:25:00
428,548,658,3616,3,2,11,4049,90,23:25:00,2022-04-05,23:35:00
429,260,519,1477,7,4,10,4050,175,18:20:00,2022-03-06,18:25:00
430,663,347,1092,3,2,16,4051,170,23:30:00,2022-03-08,23:45:00
431,534,814,2718,6,5,4,4091,210,20:00:00,2022-03-25,20:10:00
432,967,614,1040,1,2,1,4093,85,10:25:00,2022-03-26,10:30:00
433,663,50,1990,4,4,6,4100,175,18:30:00,2022-03-08,18:45:00
434,42,1192,1231,3,5,10,4104,160,19:15:00,2022-02-16,19:20:00
435,972,1226,1004,3,5,8,4110,155,19:50:00,2022-04-05,20:05:00
436,1020,751,2346,4,4,11,4111,145,18:00:00,2022-04-06,18:10:00
437,18,1183,1693,6,5,5,4120,215,19:35:00,2022-02-16,19:40:00
438,780,939,298,1,3,12,4130,17,11:40:00,2022-03-28,11:45:00
439,991,268,3701,6,4,12,4138,33,17:40:00,2022-03-31,17:55:00
440,190,838,2986,1,2,8,4139,130,23:35:00,2022-03-29,23:50:00
441,283,671,3280,4,2,11,4145,70,23:30:00,2022-03-29,23:40:00
442,950,586,4182,7,4,7,4154,130,17:20:00,2022-03-23,17:30:00
443,783,237,489,7,4,9,6,100,18:30:00,2022-03-23,18:40:00
444,282,839,866,3,4,5,9,85,18:55:00,2022-03-15,19:05:00
445,10,705,866,3,2,13,11,90,23:50:00,2022-03-01,00:00:00
446,317,567,1624,6,5,4,17,155,20:20:00,2022-03-18,20:35:00
447,348,489,3694,4,2,8,20,80,08:30:00,2022-03-01,08:45:00
448,687,1325,4163,3,3,15,21,145,11:35:00,2022-02-17,11:40:00
449,530,421,821,6,5,9,38,220,19:45:00,2022-04-06,19:55:00
450,190,1332,3400,6,5,16,39,190,20:45:00,2022-03-02,20:55:00
451,787,1099,833,4,4,14,43,115,18:55:00,2022-04-06,19:05:00
452,446,235,3597,7,5,3,47,130,21:15:00,2022-03-04,21:30:00
453,763,96,4027,5,5,4,50,245,22:00:00,2022-03-19,22:05:00
454,58,412,133,7,2,5,51,125,23:00:00,2022-03-10,23:10:00
455,677,1050,1210,1,5,9,53,75,19:15:00,2022-03-10,19:25:00
456,338,159,936,1,4,10,62,105,18:55:00,2022-02-14,19:05:00
457,618,232,75,3,4,6,70,220,17:40:00,2022-03-29,17:45:00
458,767,1013,222,3,5,15,71,215,20:15:00,2022-03-02,20:30:00
459,331,751,3647,6,5,16,83,105,20:00:00,2022-03-28,20:10:00
460,437,788,1886,4,2,9,92,130,22:35:00,2022-04-01,22:50:00
461,277,84,2544,6,3,3,94,130,14:30:00,2022-03-30,14:40:00
462,716,526,1834,5,4,8,96,95,18:15:00,2022-04-02,18:30:00
463,926,1274,2071,7,2,7,106,120,09:45:00,2022-03-21,09:55:00
464,343,784,613,1,2,2,113,100,09:40:00,2022-03-03,09:45:00
465,900,581,4029,3,2,13,121,95,10:00:00,2022-03-11,10:10:00
466,715,530,1139,1,3,5,127,65,13:55:00,2022-03-21,14:05:00
467,218,569,752,5,2,1,133,115,10:20:00,2022-04-03,10:25:00
468,275,1081,4022,7,2,11,142,155,08:25:00,2022-03-09,08:30:00
469,327,1047,2662,4,2,7,875,100,22:35:00,2022-03-08,22:45:00
470,894,822,1281,4,4,12,876,29,17:35:00,2022-03-16,17:45:00
471,687,751,1671,3,2,6,896,105,22:40:00,2022-03-15,22:45:00
472,320,751,4261,1,4,14,899,105,15:55:00,2022-03-11,16:05:00
473,356,188,2325,4,2,8,904,135,10:25:00,2022-03-03,10:35:00
474,637,776,304,7,5,3,910,120,19:50:00,2022-03-10,20:05:00
475,376,653,1554,6,2,9,921,80,22:35:00,2022-03-30,22:50:00
476,780,88,975,6,4,15,925,135,16:35:00,2022-03-21,16:50:00
477,1011,760,1536,4,2,6,934,50,22:40:00,2022-03-25,22:50:00
478,992,751,3647,4,5,8,937,160,21:35:00,2022-03-19,21:50:00
479,824,373,1137,6,4,9,942,155,18:50:00,2022-04-02,19:00:00
480,761,1327,2212,3,2,11,944,190,23:15:00,2022-02-14,23:20:00
481,26,751,1303,3,5,14,947,205,21:35:00,2022-03-27,21:50:00
482,376,751,4261,6,3,8,949,120,15:00:00,2022-02-15,15:10:00
483,928,49,254,7,2,13,957,85,08:20:00,2022-04-01,08:35:00
484,572,839,618,7,2,12,969,18,22:40:00,2022-03-31,22:45:00
485,51,1278,2974,7,2,14,976,60,10:40:00,2022-03-15,10:45:00
486,659,914,3051,1,3,16,1731,140,11:35:00,2022-03-17,11:40:00
487,708,1045,532,4,2,8,1733,50,22:10:00,2022-03-18,22:15:00
488,687,653,3594,4,2,16,1741,130,23:45:00,2022-04-02,00:00:00
489,543,83,3297,5,3,9,1742,155,12:30:00,2022-04-03,12:45:00
490,356,479,3815,5,2,8,1748,90,23:40:00,2022-03-14,23:50:00
491,298,1319,487,1,2,15,1751,60,09:25:00,2022-03-30,09:30:00
492,950,1081,2404,6,2,9,1759,105,22:45:00,2022-03-14,22:55:00
493,544,225,4196,7,3,6,1760,235,12:50:00,2022-03-28,13:00:00
494,343,510,2015,3,5,14,1764,190,20:15:00,2022-04-02,20:20:00
495,62,761,9,4,5,11,1768,185,20:50:00,2022-03-07,21:00:00
496,433,1041,2494,5,2,3,1775,115,09:15:00,2022-03-11,09:30:00
497,445,830,1227,3,2,16,1780,95,22:40:00,2022-03-13,22:50:00
498,294,1158,957,5,4,3,1784,125,17:10:00,2022-03-09,17:20:00
499,357,426,940,1,5,1,1790,100,21:20:00,2022-03-30,21:35:00
500,536,473,4261,5,4,2,1792,85,16:10:00,2022-03-07,16:15:00
501,12,836,2367,7,4,5,1796,115,18:35:00,2022-03-12,18:50:00
502,433,751,198,4,5,13,1801,135,19:30:00,2022-03-31,19:40:00
503,507,374,199,6,2,13,1810,60,10:10:00,2022-03-15,10:25:00
504,1031,479,2032,4,2,12,1813,12,10:45:00,2022-03-11,10:55:00
505,822,210,2038,5,3,7,1826,150,11:10:00,2022-03-15,11:15:00
506,475,1009,3518,1,4,4,129,75,18:55:00,2022-04-05,19:05:00
507,578,1252,1006,4,4,8,140,125,16:35:00,2022-04-01,16:50:00
508,506,74,4364,4,2,13,143,145,23:20:00,2022-03-24,23:30:00
509,441,188,3085,3,4,6,868,155,17:45:00,2022-03-29,17:55:00
510,341,489,3734,3,2,4,872,90,22:40:00,2022-04-05,22:45:00
511,970,83,4038,1,2,6,880,190,22:40:00,2022-03-25,22:45:00
512,719,772,332,7,2,14,886,145,10:25:00,2022-03-24,10:30:00
513,928,751,3647,4,4,9,891,145,18:30:00,2022-04-01,18:35:00
514,326,1246,93,4,4,14,895,120,18:00:00,2022-03-02,18:10:00
515,461,666,2559,5,5,4,897,80,21:45:00,2022-04-02,21:50:00
516,572,658,1942,3,4,13,901,175,17:35:00,2022-04-04,17:45:00
517,707,95,2467,7,4,5,902,70,18:55:00,2022-03-19,19:10:00
518,722,581,2186,3,5,4,908,140,20:25:00,2022-03-30,20:30:00
519,660,279,828,3,2,1,914,110,23:25:00,2022-03-16,23:35:00
520,897,1099,3154,1,2,15,917,130,22:30:00,2022-03-21,22:40:00
521,835,751,1303,3,5,16,919,235,20:40:00,2022-02-14,20:45:00
522,383,1100,2736,5,4,10,923,140,17:30:00,2022-03-16,17:40:00
523,298,527,829,7,2,13,927,75,10:40:00,2022-03-28,10:55:00
524,855,1301,3840,5,4,7,930,145,18:15:00,2022-02-17,18:20:00
525,850,1246,3942,3,2,9,935,180,22:45:00,2022-03-10,23:00:00
526,401,532,4042,1,2,11,941,135,10:45:00,2022-03-03,10:50:00
527,1039,788,3094,5,3,11,955,115,13:45:00,2022-03-26,14:00:00
528,986,46,1498,5,4,15,956,170,17:55:00,2022-03-26,18:10:00
529,122,1081,301,6,5,1,967,250,20:00:00,2022-03-12,20:15:00
530,845,1237,2548,4,5,10,980,90,20:55:00,2022-03-15,21:05:00
531,953,643,3278,1,5,2,982,135,19:45:00,2022-03-29,20:00:00
532,179,751,2346,1,5,8,983,135,20:15:00,2022-02-14,20:25:00
533,941,485,2258,3,4,6,987,75,16:55:00,2022-03-15,17:00:00
534,868,328,227,4,5,13,1007,50,21:20:00,2022-03-30,21:30:00
535,1024,1161,3405,5,3,4,1008,155,14:55:00,2022-02-15,15:10:00
536,130,648,908,4,2,16,1730,105,23:40:00,2022-03-31,23:55:00
537,182,210,2721,4,5,4,1735,215,19:10:00,2022-04-02,19:25:00
538,649,1076,3769,4,2,4,1737,85,22:55:00,2022-02-14,23:00:00
539,677,823,1649,1,3,14,1750,90,13:30:00,2022-03-24,13:35:00
540,963,1208,3005,3,3,13,1754,110,13:15:00,2022-03-05,13:20:00
541,914,939,2238,1,4,7,1762,85,18:35:00,2022-03-20,18:50:00
542,65,207,3204,7,2,2,1763,100,08:30:00,2022-03-09,08:45:00
543,544,48,1016,4,2,6,1767,140,23:40:00,2022-03-08,23:50:00
544,813,1202,3274,7,2,16,1779,110,00:00:00,2022-02-17,00:15:00
545,461,488,3660,3,4,9,1781,75,17:35:00,2022-03-05,17:50:00
546,343,295,919,1,5,15,1783,95,20:20:00,2022-03-18,20:25:00
547,510,111,3425,1,3,6,1785,75,13:30:00,2022-03-19,13:40:00
548,32,271,3217,6,5,12,1786,24,21:30:00,2022-03-21,21:35:00
549,372,540,4116,4,4,12,1787,27,16:25:00,2022-03-15,16:30:00
550,243,426,3317,4,4,12,1794,27,18:15:00,2022-03-14,18:25:00
551,128,1338,3422,1,2,5,1799,125,10:00:00,2022-03-01,10:10:00
552,788,887,540,6,5,8,1800,165,20:55:00,2022-03-26,21:10:00
553,79,751,3909,6,2,15,1804,125,22:40:00,2022-03-29,22:55:00
554,258,532,2589,6,4,15,1811,205,18:10:00,2022-03-04,18:25:00
555,639,473,1723,3,2,14,1825,105,08:50:00,2022-02-17,09:00:00
556,326,286,942,1,4,12,1832,22,15:10:00,2022-03-13,15:15:00
557,899,1184,4023,1,2,14,1833,90,22:40:00,2022-02-17,22:45:00
558,690,751,3647,5,5,4,1840,125,21:25:00,2022-03-01,21:30:00
559,931,331,2193,5,4,10,1851,165,18:15:00,2022-03-09,18:30:00
560,942,825,603,1,3,12,1854,14,14:10:00,2022-04-01,14:25:00
561,82,564,1052,4,5,8,1863,125,20:35:00,2022-04-05,20:40:00
562,591,642,2019,7,4,4,1872,135,17:30:00,2022-03-14,17:35:00
563,780,1094,780,3,5,8,2597,145,21:00:00,2022-02-15,21:15:00
564,897,209,4364,7,2,5,2598,100,22:55:00,2022-03-21,23:10:00
565,807,401,1953,5,2,11,2600,135,22:45:00,2022-03-26,22:50:00
566,138,401,3535,3,4,1,2616,170,18:10:00,2022-03-12,18:15:00
567,127,409,1600,3,4,16,2621,75,17:25:00,2022-03-26,17:40:00
568,287,844,467,1,2,11,2622,105,22:50:00,2022-03-18,23:05:00
569,707,1067,3622,5,4,1,2627,100,17:10:00,2022-03-08,17:15:00
570,356,627,2427,4,5,15,2634,110,21:50:00,2022-03-06,22:05:00
571,792,540,1940,4,2,11,2641,50,23:30:00,2022-04-04,23:35:00
572,392,751,3334,5,5,7,2650,135,20:00:00,2022-03-11,20:15:00
573,385,977,2444,3,2,9,2660,75,09:30:00,2022-02-15,09:35:00
574,43,1099,398,3,2,14,2666,195,23:30:00,2022-03-29,23:45:00
575,430,249,4041,4,4,6,2692,170,19:00:00,2022-03-14,19:15:00
576,1001,215,1346,7,4,10,2695,155,15:25:00,2022-04-03,15:30:00
577,326,563,1621,3,2,11,2705,95,09:10:00,2022-03-17,09:20:00
578,188,293,2022,6,4,14,2708,95,15:45:00,2022-03-21,15:50:00
579,354,888,1352,6,5,13,2713,185,19:35:00,2022-03-06,19:45:00
580,851,978,4185,3,4,12,2719,18,15:25:00,2022-02-17,15:35:00
581,283,1144,4065,7,2,16,2722,70,23:20:00,2022-03-03,23:30:00
582,331,140,818,6,5,13,2723,150,19:35:00,2022-03-29,19:45:00
583,925,867,840,7,2,15,2729,105,08:35:00,2022-03-19,08:50:00
584,462,473,2346,4,2,3,3468,120,22:55:00,2022-03-27,23:05:00
585,79,669,1165,6,2,15,3478,95,08:10:00,2022-03-15,08:25:00
586,184,1103,798,7,2,8,3480,165,22:10:00,2022-03-28,22:15:00
587,462,1045,3940,1,2,10,3483,95,10:40:00,2022-03-09,10:50:00
588,376,1338,3991,1,4,11,3493,110,18:15:00,2022-03-31,18:30:00
589,617,292,297,5,5,14,3498,120,20:00:00,2022-03-20,20:15:00
590,792,123,2546,3,4,7,3508,140,17:00:00,2022-03-19,17:15:00
591,836,638,1043,6,5,14,3512,195,19:35:00,2022-03-25,19:40:00
592,288,1183,1693,7,5,13,3513,75,19:40:00,2022-02-16,19:45:00
593,128,656,1952,5,3,7,3516,180,13:55:00,2022-03-19,14:00:00
594,897,807,2533,3,5,16,3518,180,21:00:00,2022-03-15,21:15:00
595,390,1047,2375,6,3,12,3519,25,11:15:00,2022-03-17,11:30:00
596,708,861,1256,7,5,8,3528,55,21:55:00,2022-04-01,22:10:00
597,841,931,983,6,5,6,3536,205,21:50:00,2022-02-16,22:05:00
598,482,538,2777,6,2,6,3539,90,22:20:00,2022-04-01,22:25:00
599,275,1274,2869,1,5,15,3569,180,19:15:00,2022-03-08,19:20:00
600,101,473,1671,6,2,15,3570,75,22:40:00,2022-02-11,22:45:00
601,128,347,766,5,2,8,3586,130,00:00:00,2022-03-29,00:05:00
602,49,655,1234,3,5,13,3588,225,21:20:00,2022-03-06,21:35:00
603,835,341,509,6,2,14,3596,110,22:15:00,2022-03-10,22:30:00
604,384,223,1763,1,5,12,4332,16,20:30:00,2022-04-04,20:40:00
605,713,751,2346,1,2,10,4334,195,23:45:00,2022-03-20,23:55:00
606,506,642,1505,5,5,1,4336,215,20:55:00,2022-03-12,21:10:00
607,423,868,2624,3,4,6,147,195,17:20:00,2022-03-14,17:30:00
608,45,1005,2100,7,2,10,152,110,09:25:00,2022-03-21,09:40:00
609,177,131,896,3,5,11,156,220,21:55:00,2022-03-04,22:05:00
610,378,424,2719,6,4,11,158,160,18:40:00,2022-03-18,18:55:00
611,909,1226,1150,5,4,8,165,130,15:20:00,2022-03-30,15:30:00
612,791,1066,1782,1,5,11,172,105,19:10:00,2022-04-03,19:20:00
613,1010,583,896,7,4,8,174,160,18:50:00,2022-04-04,18:55:00
614,320,840,1868,7,3,14,177,135,11:15:00,2022-03-24,11:30:00
615,963,847,790,1,5,16,179,50,20:20:00,2022-03-02,20:35:00
616,942,1144,1060,7,3,4,186,120,13:30:00,2022-03-30,13:45:00
617,288,401,4314,1,2,12,187,24,23:35:00,2022-03-01,23:45:00
618,824,421,2425,4,4,2,190,110,18:20:00,2022-04-04,18:35:00
619,616,836,2797,1,2,1,196,120,09:40:00,2022-03-05,09:50:00
620,359,422,2236,3,4,5,209,50,18:35:00,2022-03-21,18:50:00
621,65,540,3809,7,5,4,215,235,20:55:00,2022-03-23,21:00:00
622,745,364,813,3,5,3,222,215,19:55:00,2022-03-08,20:10:00
623,74,565,1786,1,2,2,235,55,10:30:00,2022-04-05,10:35:00
624,305,376,2559,7,5,8,239,165,19:45:00,2022-03-25,19:50:00
625,82,929,4296,7,2,16,255,65,22:50:00,2022-02-12,22:55:00
626,845,1254,1086,5,4,14,260,100,17:40:00,2022-03-14,17:45:00
627,706,124,3715,4,5,4,263,85,20:15:00,2022-03-16,20:20:00
628,469,792,640,3,4,14,269,95,17:45:00,2022-03-05,17:50:00
629,548,513,2246,4,2,3,280,70,22:40:00,2022-03-14,22:55:00
630,784,562,4184,7,4,8,287,160,15:50:00,2022-03-17,16:05:00
631,401,284,3258,4,2,13,1019,100,22:20:00,2022-03-23,22:25:00
632,805,1319,1793,3,2,16,1020,55,23:25:00,2022-03-19,23:40:00
633,918,473,1303,5,2,12,1022,29,23:55:00,2022-03-16,00:10:00
634,567,212,2210,1,4,11,1025,100,16:20:00,2022-04-01,16:35:00
635,930,684,3950,7,2,16,1040,160,10:40:00,2022-03-30,10:45:00
636,1004,1185,36,6,2,10,1041,120,09:45:00,2022-02-11,09:55:00
637,616,364,417,4,5,12,1044,40,21:50:00,2022-03-17,22:00:00
638,314,374,3063,4,4,3,1057,150,17:40:00,2022-03-03,17:45:00
639,406,751,3334,7,5,9,1061,185,20:40:00,2022-03-28,20:45:00
640,690,135,989,6,4,15,1062,235,17:20:00,2022-02-18,17:25:00
641,249,376,346,4,2,10,1064,130,23:25:00,2022-03-19,23:35:00
642,783,1298,3130,1,2,8,1068,90,08:40:00,2022-03-15,08:45:00
643,738,146,15,6,2,5,1070,175,23:55:00,2022-04-06,00:05:00
644,213,638,591,1,4,15,1071,145,17:55:00,2022-03-06,18:10:00
645,953,1048,4260,7,2,8,1079,125,10:50:00,2022-03-28,11:05:00
646,544,1013,1294,4,5,12,1083,40,22:00:00,2022-03-13,22:05:00
647,986,415,4058,7,5,8,1097,180,21:00:00,2022-03-31,21:05:00
648,475,1203,2438,6,2,7,1099,135,23:15:00,2022-02-17,23:20:00
649,314,638,4293,7,3,1,1114,145,11:55:00,2022-03-30,12:05:00
650,965,418,1518,1,5,15,1118,80,21:35:00,2022-03-20,21:45:00
651,660,393,4333,6,3,2,1120,120,13:50:00,2022-04-03,14:05:00
652,1005,495,766,7,5,11,1123,115,20:35:00,2022-03-18,20:45:00
653,900,268,2704,1,2,11,1130,115,08:55:00,2022-03-11,09:05:00
654,56,678,3065,5,2,11,1147,70,09:15:00,2022-03-11,09:20:00
655,815,933,490,3,3,16,1148,125,11:40:00,2022-03-30,11:55:00
656,899,751,1671,6,5,1,1878,140,19:15:00,2022-03-21,19:20:00
657,763,751,2346,1,4,12,1890,25,17:25:00,2022-03-12,17:35:00
658,422,473,1671,1,5,10,1897,85,21:35:00,2022-02-15,21:45:00
659,482,1276,60,4,5,12,1899,29,20:35:00,2022-03-19,20:45:00
660,18,479,143,5,5,8,1906,110,19:50:00,2022-04-02,19:55:00
661,120,584,1381,3,5,13,1912,230,22:00:00,2022-04-06,22:10:00
662,495,751,3334,7,4,16,1924,170,17:40:00,2022-04-03,17:45:00
663,58,1103,3864,1,5,16,1927,115,21:25:00,2022-03-21,21:35:00
664,512,267,4178,6,5,13,1932,150,19:40:00,2022-03-21,19:50:00
665,357,627,2475,4,4,13,1935,210,18:35:00,2022-03-04,18:40:00
666,466,231,482,4,3,7,1937,140,11:20:00,2022-03-21,11:30:00
667,294,284,191,3,5,16,1942,130,19:20:00,2022-03-09,19:35:00
668,58,1081,2687,4,2,11,1952,140,22:45:00,2022-03-18,23:00:00
669,49,555,925,7,2,15,1954,115,22:15:00,2022-02-17,22:30:00
670,444,295,3649,7,2,3,1955,140,10:20:00,2022-03-28,10:35:00
671,1005,794,2327,5,2,15,1956,55,23:15:00,2022-03-04,23:25:00
672,676,1353,2303,3,5,16,1957,160,19:10:00,2022-02-18,19:15:00
673,822,1213,1046,6,5,11,1968,125,20:55:00,2022-03-19,21:00:00
674,392,751,4261,4,4,15,1971,130,15:55:00,2022-03-17,16:10:00
675,787,683,2642,1,4,4,1974,70,18:45:00,2022-03-21,18:55:00
676,460,960,1226,7,2,9,1978,115,23:15:00,2022-02-13,23:20:00
677,156,837,1902,5,5,3,1986,145,20:00:00,2022-03-04,20:10:00
678,298,98,1930,3,4,2,1993,145,18:35:00,2022-03-15,18:45:00
679,383,840,3811,1,4,9,2001,115,19:00:00,2022-03-11,19:15:00
680,764,484,3338,6,4,14,2005,135,18:35:00,2022-03-10,18:50:00
681,594,751,3909,1,2,4,2011,160,23:00:00,2022-02-12,23:05:00
682,49,847,1636,6,3,4,2013,125,12:15:00,2022-03-24,12:20:00
683,893,806,3494,7,4,15,2741,115,17:30:00,2022-03-04,17:40:00
684,825,409,689,7,4,8,2743,150,17:45:00,2022-04-06,17:50:00
685,149,1099,1669,7,2,7,2746,115,00:00:00,2022-03-27,00:15:00
686,534,712,1305,4,4,2,2754,185,17:45:00,2022-03-31,17:55:00
687,822,558,603,4,3,1,2783,125,14:30:00,2022-03-26,14:40:00
688,101,184,3646,3,4,13,2784,160,17:35:00,2022-03-18,17:40:00
689,1020,637,4141,5,5,6,2789,135,20:25:00,2022-03-20,20:35:00
690,763,96,2562,7,3,14,2792,165,11:40:00,2022-03-24,11:55:00
691,338,625,4171,6,2,8,2796,150,23:55:00,2022-03-20,00:10:00
692,667,489,3694,4,2,15,2802,130,08:30:00,2022-03-05,08:45:00
693,805,699,2979,4,2,3,2806,80,23:00:00,2022-03-20,23:05:00
694,508,1098,2307,7,2,7,2813,135,23:15:00,2022-03-19,23:20:00
695,320,555,3336,3,2,3,2816,115,23:15:00,2022-02-17,23:25:00
696,331,575,1895,6,2,4,2822,115,22:50:00,2022-03-18,22:55:00
697,940,419,2677,6,2,13,2826,175,23:30:00,2022-03-06,23:45:00
698,719,537,245,7,2,7,2831,125,23:35:00,2022-03-16,23:40:00
699,232,358,606,4,5,7,2842,155,20:20:00,2022-03-02,20:30:00
700,824,718,382,6,2,11,2843,55,10:30:00,2022-02-13,10:45:00
701,106,784,3969,1,2,5,2856,145,23:20:00,2022-03-16,23:30:00
702,659,922,1024,7,5,13,2860,135,19:30:00,2022-02-12,19:35:00
703,508,939,2238,3,5,4,2863,200,20:20:00,2022-03-04,20:35:00
704,544,364,2880,1,5,12,2866,29,21:20:00,2022-03-03,21:25:00
705,165,836,575,6,4,8,3604,95,18:20:00,2022-04-03,18:25:00
706,556,1309,3688,5,2,4,3612,130,09:40:00,2022-04-01,09:50:00
707,640,652,3486,4,4,10,3613,130,18:45:00,2022-03-05,18:50:00
708,271,135,1431,3,4,3,13,200,17:15:00,2022-02-18,17:30:00
709,1007,844,2353,7,4,14,15,135,19:00:00,2022-03-03,19:10:00
710,21,921,1535,4,2,6,26,75,23:40:00,2022-02-12,23:50:00
711,60,751,3909,3,5,7,33,195,19:45:00,2022-02-16,19:55:00
712,807,1268,612,7,5,4,35,125,21:15:00,2022-02-12,21:25:00
713,779,704,1767,6,4,11,45,175,18:15:00,2022-03-23,18:30:00
714,1039,140,375,6,2,15,59,120,22:50:00,2022-03-08,23:05:00
715,581,1178,2344,6,3,9,64,145,11:45:00,2022-03-05,11:55:00
716,102,474,2381,7,2,2,65,155,22:40:00,2022-03-11,22:45:00
